central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
11848	Fe	7	6.01750000E+01	6.84750000E+01	7.88500000E+01	1.29174656E+01	6.78204075E-15
11850	Fe	5	5.81000000E+01	7.05500000E+01	0.00000000E+00	9.75292577E+00	-1.59936638E-14
11854	Fe	8	6.01750000E+01	7.05500000E+01	6.22500000E+00	5.50311750E+00	9.61956690E-16
11855	Fe	8	6.01750000E+01	7.05500000E+01	1.45250000E+01	-2.19301541E+00	9.61956690E-16
11858	Fe	6	5.81000000E+01	7.26250000E+01	2.28250000E+01	-2.13078597E+00	7.32759917E-15
11859	Fe	7	6.01750000E+01	7.26250000E+01	2.07500000E+01	-1.45240414E+00	8.80389041E-15
11865	Fe	7	6.01750000E+01	7.26250000E+01	3.32000000E+01	6.57441038E+00	8.80389041E-15
11869	Fe	7	6.01750000E+01	7.26250000E+01	3.73500000E+01	9.36678891E-01	8.80389041E-15
11870	Fe	5	5.81000000E+01	7.05500000E+01	4.15000000E+01	5.07247291E+00	-1.59936638E-14
11871	Fe	7	6.01750000E+01	7.26250000E+01	4.15000000E+01	-2.98437373E+00	8.80389041E-15
11873	Fe	6	5.81000000E+01	7.26250000E+01	4.77250000E+01	8.71981786E+00	7.32759917E-15
11877	Fe	8	6.01750000E+01	7.05500000E+01	5.18750000E+01	2.05876676E-01	9.61956690E-16
11887	Fe	8	6.01750000E+01	7.05500000E+01	7.67750000E+01	5.05063362E-01	9.47226112E-16
11896	Fe	5	5.81000000E+01	7.47000000E+01	1.66000000E+01	-6.58406160E+00	-1.75773122E-14
11900	Fe	7	6.01750000E+01	7.67750000E+01	2.07500000E+01	5.49091754E+00	1.58714924E-15
11901	Fe	8	6.01750000E+01	7.47000000E+01	2.28250000E+01	5.45591177E+00	-1.80874287E-14
11902	Fe	5	5.81000000E+01	7.47000000E+01	2.49000000E+01	4.64825508E+00	-1.75773122E-14
11908	Fe	6	5.81000000E+01	7.67750000E+01	3.94250000E+01	7.27182967E+00	1.06329027E-14
11913	Fe	8	6.01750000E+01	7.47000000E+01	4.35750000E+01	1.24170265E+01	-1.80874287E-14
11916	Fe	7	6.01750000E+01	7.67750000E+01	4.98000000E+01	1.11946332E+01	1.58714924E-15
11918	Fe	7	6.01750000E+01	7.67750000E+01	5.39500000E+01	3.88534930E+00	1.58714924E-15
11920	Fe	6	5.81000000E+01	7.67750000E+01	6.01750000E+01	-2.54910572E+00	1.06493255E-14
11924	Fe	8	6.01750000E+01	7.47000000E+01	6.43250000E+01	-3.65293199E+00	-1.80907366E-14
11927	Fe	7	6.01750000E+01	7.67750000E+01	7.05500000E+01	5.53188519E+00	1.60325935E-15
11928	Fe	8	6.01750000E+01	7.47000000E+01	7.26250000E+01	3.70738143E+00	-1.80907366E-14
11932	Fe	7	6.01750000E+01	7.67750000E+01	7.88500000E+01	-2.39020616E+00	1.60325935E-15
11937	Fe	7	6.01750000E+01	8.09250000E+01	8.30000000E+00	1.17979448E+01	-6.58139001E-15
11940	Fe	7	6.01750000E+01	8.09250000E+01	2.07500000E+01	1.05907139E+01	-6.58139001E-15
11943	Fe	6	5.81000000E+01	8.09250000E+01	3.52750000E+01	-1.85308226E+00	3.48481051E-14
11952	Fe	5	5.81000000E+01	7.88500000E+01	4.98000000E+01	1.09937150E+01	-9.05270258E-15
11954	Fe	8	6.01750000E+01	7.88500000E+01	5.60250000E+01	-1.71966447E+00	1.50266330E-14
11956	Fe	6	5.81000000E+01	8.09250000E+01	6.01750000E+01	-9.49378863E-01	3.48598432E-14
11958	Fe	5	5.81000000E+01	7.88500000E+01	6.22500000E+01	3.75971941E+00	-9.06081889E-15
