central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
4910	Li	7	2.69750000E+01	1.45250000E+01	5.81000000E+01	-8.76257031E-02	0.00000000E+00
4912	Li	5	2.49000000E+01	1.24500000E+01	7.05500000E+01	1.29426495E+00	0.00000000E+00
4913	Li	6	2.49000000E+01	1.45250000E+01	7.26250000E+01	-5.71453983E+00	0.00000000E+00
4914	Li	7	2.69750000E+01	1.45250000E+01	7.05500000E+01	-2.74867462E+00	0.00000000E+00
4915	Li	6	2.49000000E+01	1.45250000E+01	8.09250000E+01	-4.74757567E+00	0.00000000E+00
4916	Li	7	2.69750000E+01	1.45250000E+01	7.88500000E+01	-7.11515507E-01	0.00000000E+00
4918	Li	6	2.49000000E+01	1.86750000E+01	2.07500000E+00	-4.19774185E+00	0.00000000E+00
4921	Li	8	2.69750000E+01	1.66000000E+01	6.22500000E+00	-1.12235839E+00	0.00000000E+00
4923	Li	6	2.49000000E+01	1.86750000E+01	1.03750000E+01	-2.42528136E+00	0.00000000E+00
4926	Li	7	2.69750000E+01	1.86750000E+01	1.66000000E+01	8.83305462E-01	0.00000000E+00
4927	Li	8	2.69750000E+01	1.66000000E+01	1.86750000E+01	3.47436222E+00	0.00000000E+00
4928	Li	7	2.69750000E+01	1.86750000E+01	2.07500000E+01	-4.84440585E-01	0.00000000E+00
4929	Li	8	2.69750000E+01	1.66000000E+01	2.28250000E+01	-2.02967474E+00	0.00000000E+00
4933	Li	7	2.69750000E+01	1.86750000E+01	2.90500000E+01	3.25795607E-01	0.00000000E+00
4934	Li	5	2.49000000E+01	1.66000000E+01	3.32000000E+01	1.17509246E+00	0.00000000E+00
4935	Li	6	2.49000000E+01	1.86750000E+01	3.52750000E+01	1.70987655E+00	0.00000000E+00
4936	Li	7	2.69750000E+01	1.86750000E+01	3.32000000E+01	-1.58702254E-01	0.00000000E+00
4938	Li	8	2.69750000E+01	1.66000000E+01	4.35750000E+01	-1.26500178E+00	0.00000000E+00
4939	Li	5	2.49000000E+01	1.66000000E+01	4.56500000E+01	3.41284740E-01	0.00000000E+00
4940	Li	5	2.49000000E+01	1.66000000E+01	4.98000000E+01	-4.83087754E-01	0.00000000E+00
