central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
11360	Fe	8	6.01750000E+01	1.66000000E+01	6.01750000E+01	8.52961032E+00	-2.75379531E-15
11361	Fe	5	5.81000000E+01	1.66000000E+01	6.22500000E+01	1.35336728E+00	1.48836216E-15
11364	Fe	6	5.81000000E+01	1.86750000E+01	7.67750000E+01	1.13405403E+01	6.47815378E-16
11369	Fe	8	6.01750000E+01	1.66000000E+01	8.09250000E+01	7.74496417E+00	-2.75379531E-15
11370	Fe	5	5.81000000E+01	2.07500000E+01	0.00000000E+00	9.44194451E+00	-3.46267975E-15
11371	Fe	7	6.01750000E+01	2.28250000E+01	0.00000000E+00	4.72294753E+00	-2.16678945E-15
11373	Fe	5	5.81000000E+01	2.07500000E+01	8.30000000E+00	1.51743595E+01	-3.46267975E-15
11378	Fe	5	5.81000000E+01	2.07500000E+01	2.07500000E+01	-6.59120281E+00	-3.46267975E-15
11382	Fe	8	6.01750000E+01	2.07500000E+01	2.69750000E+01	-5.64042098E+00	8.74252561E-16
11383	Fe	5	5.81000000E+01	2.07500000E+01	2.90500000E+01	-4.40598360E-01	-3.46267975E-15
11384	Fe	5	5.81000000E+01	2.07500000E+01	3.32000000E+01	1.00613204E+01	-3.46267975E-15
11385	Fe	6	5.81000000E+01	2.28250000E+01	3.52750000E+01	5.83338367E+00	3.69173681E-15
11386	Fe	7	6.01750000E+01	2.28250000E+01	3.32000000E+01	-2.60176569E-02	-2.16678945E-15
11387	Fe	5	5.81000000E+01	2.07500000E+01	3.73500000E+01	5.34989593E+00	-3.46267975E-15
11389	Fe	7	6.01750000E+01	2.28250000E+01	4.15000000E+01	5.75642325E+00	-2.16678945E-15
11392	Fe	6	5.81000000E+01	2.28250000E+01	5.18750000E+01	9.12026906E+00	3.69173681E-15
11394	Fe	8	6.01750000E+01	2.07500000E+01	5.18750000E+01	4.48052152E+00	8.74252561E-16
11398	Fe	6	5.81000000E+01	2.28250000E+01	6.43250000E+01	-5.46707639E+00	3.69173681E-15
11399	Fe	8	6.01750000E+01	2.07500000E+01	6.84750000E+01	4.48539165E+00	8.74252561E-16
11404	Fe	8	6.01750000E+01	2.07500000E+01	7.67750000E+01	1.02630140E+01	8.74252561E-16
11405	Fe	6	5.81000000E+01	2.69750000E+01	2.07500000E+00	1.61966057E+01	-3.68174377E-15
11407	Fe	8	6.01750000E+01	2.49000000E+01	1.45250000E+01	9.38530642E+00	2.02659097E-16
11408	Fe	5	5.81000000E+01	2.49000000E+01	1.66000000E+01	6.04299721E+00	-2.92511951E-16
11412	Fe	5	5.81000000E+01	2.49000000E+01	2.49000000E+01	1.41494044E+01	-2.92511951E-16
11417	Fe	8	6.01750000E+01	2.49000000E+01	3.11250000E+01	8.51128568E+00	2.02659097E-16
11419	Fe	6	5.81000000E+01	2.69750000E+01	3.94250000E+01	-3.08965299E+00	-3.68174377E-15
11420	Fe	8	6.01750000E+01	2.49000000E+01	3.94250000E+01	9.00517453E+00	2.02659097E-16
11425	Fe	8	6.01750000E+01	2.49000000E+01	4.77250000E+01	1.62193055E-01	2.02659097E-16
11427	Fe	7	6.01750000E+01	2.69750000E+01	4.98000000E+01	5.31345561E+00	2.57742954E-15
11429	Fe	6	5.81000000E+01	2.69750000E+01	5.60250000E+01	1.16937387E+00	-3.68174377E-15
11430	Fe	7	6.01750000E+01	2.69750000E+01	5.39500000E+01	1.51259316E+01	2.57742954E-15
